Feature,Mean Difference,Paired t-test p,Wilcoxon p,Notes
Joy_EmoLex_nouns,0.15814340889860434,0.03693672597839336,0.11440609725874279,Not significant
Negative_EmoLex_nouns,0.18300504576120546,0.021366433902929444,0.017153528332755196,Significant (higher in metaphorical) but small effect
Positive_EmoLex_nouns,-0.1317824179589078,0.09417363742384012,0.1261620302427149,Not significant
Sadness_EmoLex_nouns,0.04502661223621841,0.5619961457390708,0.34926785416335626,Not significant
Surprise_EmoLex_nouns,0.17548779205038473,0.025124391825731528,0.017216552000036193,Significant (higher in metaphorical) but small effect
Trust_EmoLex_nouns,-0.02049825951457291,0.7969149238331229,0.5024113219944784,Not significant
Valence_nouns,-0.08833677236244417,0.26321486075972966,0.17815284730836234,Not significant
Valence_nwords_nouns,0.2371806082568494,0.001360033709599368,0.0017159122976305298,Significant (higher in metaphorical) but small effect
Arousal_nouns,0.17594754467913404,0.024521903342684063,0.06983946176227873,Not significant
Arousal_nwords_nouns,0.264570702564846,0.00037211262034447524,0.0007164472088367728,Significant (higher in metaphorical) but small effect
Dominance_nouns,-0.05434426400108605,0.49982108125224545,0.18633938224965496,Not significant
Dominance_nwords_nouns,0.25958479129767054,0.0004524312818390554,0.0007094344025809795,Significant (higher in metaphorical) but small effect
pleasantness_nouns,-0.01938157078759702,0.8022455737483412,0.16981680381531872,Not significant
attention_nouns,-0.11407165602056898,0.13315846411453805,0.0811431488351199,Not significant
sensitivity_nouns,-0.014325324652281386,0.8519968489987655,0.9201453287044539,Not significant
aptitude_nouns,-0.04784600403932184,0.5445079006986242,0.07345432103374501,Not significant
polarity_nouns,-0.04575390151763563,0.5529234565035228,0.1036731651194436,Not significant
vader_negative_nouns,0.15431714258820323,0.04610548472899093,0.05990351393112395,Not significant
vader_neutral_nouns,-0.24982647650835543,0.0014917651489342032,0.001963527229138319,Significant (higher in literal) but small effect
vader_positive_nouns,0.18921621062994964,0.012121033323729751,0.08493600617037557,Not significant
vader_compound_nouns,-0.199960766325319,0.007810651572102728,0.002224715006271785,Significant (higher in literal) but small effect
hu_liu_pos_perc_nouns,-0.11432753660006073,0.1474497799788768,0.21856644504052536,Not significant
hu_liu_neg_perc_nouns,0.11432753660006063,0.1474497799788766,0.21856644504052536,Not significant
hu_liu_pos_nwords_nouns,0.11326196659973486,0.1424892440117024,0.8344951362315027,Not significant
hu_liu_neg_nwords_nouns,0.17154957042364155,0.02529020813296895,0.04030770432948987,Significant (higher in metaphorical) but small effect
hu_liu_prop_nouns,-0.06987579464802082,0.3874982369991171,0.2952264801272366,Not significant
Positiv_GI_nouns,-0.11043871314251247,0.14562880133980372,0.009282952376605695,Significant (higher in literal) but small effect
Negativ_GI_nouns,0.20355349417668492,0.011083815459546885,0.02777488961339154,Significant (higher in metaphorical) but small effect
Pstv_GI_nouns,-0.10365951904854159,0.1750398171358548,0.0062229478332817036,Significant (higher in literal) but small effect
Affil_GI_nouns,0.083194548726578,0.29550341529187235,0.8145244162558506,Not significant
Ngtv_GI_nouns,0.1933069664436866,0.01610564527281588,0.03462732621551268,Significant (higher in metaphorical) but small effect
Hostile_GI_nouns,0.3502019718762044,4.954616453847131e-05,2.749098221016765e-05,Significant (higher in metaphorical) but small effect
Strong_GI_nouns,-0.20561034664430036,0.006611442810252659,0.002050683361265178,Significant (higher in literal) but small effect
Power_GI_nouns,-0.15446578375070677,0.03407871575526407,0.011720711009064402,Significant (higher in literal) but small effect
Weak_GI_nouns,0.0007183428124680997,0.9927695499563584,0.7359610408128896,Not significant
Submit_GI_nouns,-0.2612259174587541,0.0011650227447654144,0.0002610008447177032,Significant (higher in literal) but small effect
Active_GI_nouns,-0.2943497196575279,0.0001757871568181523,9.008569271187792e-05,Significant (higher in literal) but small effect
Passive_GI_nouns,0.1020566142783543,0.18373818416608678,0.5149671129654256,Not significant
Pleasur_GI_nouns,0.1947930017601781,0.014501772748488715,0.030464614770016163,Significant (higher in metaphorical) but small effect
Pain_GI_nouns,0.11535074882485824,0.15802876109176173,0.04042010589073922,Significant (higher in metaphorical) but small effect
Feel_GI_nouns,0.053672988153867764,0.509948570642921,0.031731331951511475,Significant (higher in metaphorical) but small effect
Arousal_GI_nouns,0.20615954584992896,0.008587412517186971,0.16177665752333215,Not significant
Emot_GI_nouns,0.30692704972454965,0.00016471002574389748,2.6763653903171175e-05,Significant (higher in metaphorical) but small effect
Virtue_GI_nouns,-0.2557533311735677,0.0006979496231037788,0.00020564852512857038,Significant (higher in literal) but small effect
Vice_GI_nouns,-0.012962500634942635,0.8709353657324821,0.9744188521036916,Not significant
Ovrst_GI_nouns,0.036699324854382695,0.6453034455674611,0.5879848077825753,Not significant
Undrst_GI_nouns,0.13757664589158347,0.07128503229199007,0.1693973334069987,Not significant
Academ_GI_nouns,-0.26466896729729544,0.0010406618122425191,0.00026514840899966686,Significant (higher in literal) but small effect
Doctrin_GI_nouns,-0.006994700117946378,0.9295632115288119,0.5015514125127158,Not significant
Econ_2_GI_nouns,0.014480145341268132,0.8468091067356884,0.833968160731811,Not significant
Exch_GI_nouns,-0.06136000483283134,0.393066865539494,0.14502378512706032,Not significant
Econ_GI_nouns,0.011441772233398572,0.8805273625436782,0.9233616299068327,Not significant
Exprsv_GI_nouns,0.1640919048610325,0.04808233949864519,0.10041849734814107,Not significant
Legal_GI_nouns,-0.1578979483432018,0.05342728812184595,0.032053413877648554,Significant (higher in literal) but small effect
Milit_GI_nouns,0.13752936509778402,0.08802282329453712,0.23517109255830304,Not significant
Polit_2_GI_nouns,0.058623302713519385,0.44407043075385666,0.5824156254410338,Not significant
Polit_GI_nouns,0.03789037478465258,0.6087686592753692,0.7507662284078274,Not significant
Relig_GI_nouns,0.06207710946307561,0.41496800851225624,0.4972635687019401,Not significant
Role_GI_nouns,-0.13742126186845635,0.07192618615654586,0.05585202183717347,Not significant
Coll_GI_nouns,-0.059567017981464826,0.4238168506873925,0.17426835646749184,Not significant
Work_GI_nouns,-0.3058704722872083,0.0001483018944380099,0.00011761585251953427,Significant (higher in literal) but small effect
Ritual_GI_nouns,-0.09545075623738314,0.23249729950391892,0.07004798050697682,Not significant
Socrel_GI_nouns,0.09692665375098182,0.19962889815861104,0.24571719588223906,Not significant
Race_GI_nouns,0.10034548124832204,0.220862447417244,0.8793247163926752,Not significant
Kin_2_GI_nouns,0.0968035655423454,0.22005573644919824,0.327420390113513,Not significant
Male_GI_nouns,0.2691651588615354,0.0007403087753933426,0.0016409698788867053,Significant (higher in metaphorical) but small effect
Female_GI_nouns,0.03154120282741993,0.6973143021297588,0.25685860284402184,Not significant
Nonadlt_GI_nouns,-0.11855513311533374,0.12402280445076921,0.02728414282800096,Significant (higher in literal) but small effect
Hu_GI_nouns,-0.13022547399592488,0.07273332422838288,0.03627892960728556,Significant (higher in literal) but small effect
Ani_GI_nouns,0.10825862423847227,0.18380203213862562,0.9840600005892876,Not significant
Place_GI_nouns,0.0269817815068139,0.7369602501122714,0.5801024235988912,Not significant
Social_GI_nouns,0.04922072286218096,0.5342442313871418,0.781166686963678,Not significant
Region_GI_nouns,-0.076862487504437,0.31530145344175237,0.09873644355430186,Not significant
Route_GI_nouns,-0.1303899014581847,0.11795447559404558,0.0186288573258589,Significant (higher in literal) but small effect
Aquatic_GI_nouns,-0.09527671756654033,0.24081743884305387,0.002638308324669031,Significant (higher in literal) but small effect
Land_GI_nouns,-0.04408197912032518,0.5855517712026148,0.07722078626219314,Not significant
Sky_GI_nouns,0.07824048998697691,0.34329470996632927,0.27439488019397373,Not significant
Object_GI_nouns,0.12640279009254643,0.09157613384371698,0.20162692362893797,Not significant
Tool_GI_nouns,-0.07063038294407037,0.38566693220614934,0.4912935748888527,Not significant
Food_GI_nouns,0.1259965227914933,0.08605397502728343,0.8996041090227659,Not significant
Vehicle_GI_nouns,-0.021231889184201234,0.7878235423613844,0.15008538886675984,Not significant
Bldgpt_GI_nouns,0.027364082033377493,0.7371657282886901,0.5122374687760991,Not significant
Comnobj_GI_nouns,0.1278162300023433,0.10198888907011656,0.2236623497142699,Not significant
Natobj_GI_nouns,0.2099681938105154,0.00858720727693869,0.02869695522851759,Significant (higher in metaphorical) but small effect
Bodypt_GI_nouns,0.10436584391404885,0.13263174168721936,0.026279636903274436,Significant (higher in metaphorical) but small effect
Comform_GI_nouns,-0.030815440974441055,0.6728730645802488,0.7941528530432743,Not significant
Com_GI_nouns,0.04361762713301719,0.5574994629812648,0.4653239683212108,Not significant
Say_GI_nouns,0.07028295359521791,0.36315704122378445,0.05567331011613781,Not significant
Need_GI_nouns,0.026738275229219885,0.7426980579163128,0.5718107609752079,Not significant
Goal_GI_nouns,-0.07882888320876441,0.3253361454048671,0.28934865401848364,Not significant
Try_GI_nouns,-0.0013612987521002392,0.9861567754542158,0.9255065282166166,Not significant
Means_GI_nouns,-0.3022838125316865,7.02376864951794e-05,0.0001209009330633278,Significant (higher in literal) but small effect
Persist_GI_nouns,-0.00044175123673508433,0.9957627083459546,0.08633795677165688,Not significant
Complet_GI_nouns,0.1741994865848005,0.032292831706228195,0.06983642108261633,Not significant
Fail_GI_nouns,0.17278536484661094,0.036079593525291,0.37995033774545073,Not significant
Natrpro_GI_nouns,0.17919235238460954,0.02430163362949576,0.022801975036433254,Significant (higher in metaphorical) but small effect
Begin_GI_nouns,-0.127962722601558,0.12042386809390883,0.0014885047126678157,Significant (higher in literal) but small effect
Vary_GI_nouns,-0.13168703332989531,0.09512179535722663,0.000711181599559765,Significant (higher in literal) but small effect
Increas_GI_nouns,-0.1433527861530962,0.0542384901586536,0.01785804406136867,Significant (higher in literal) but small effect
Decreas_GI_nouns,0.018070349361518023,0.8276732517676345,0.14266746537731592,Not significant
Finish_GI_nouns,0.0027315402696965036,0.9725797329395034,0.32710202249090214,Not significant
Stay_GI_nouns,-0.002376231258161168,0.9735506227284709,0.4759400683376972,Not significant
Rise_GI_nouns,0.04108217196455539,0.6185936244881731,0.49675588177876895,Not significant
Exert_GI_nouns,0.1691375735428614,0.04569453740828175,0.06266558104931401,Not significant
Fetch_GI_nouns,0.0822978766217836,0.31599145967763126,0.8213989833723423,Not significant
Travel_GI_nouns,0.13036394074110746,0.10469883086034174,0.3423602049981098,Not significant
Fall_GI_nouns,0.09827004945431071,0.23266627014376526,0.15814367898977544,Not significant
Think_GI_nouns,0.11226204100482301,0.16604934104044217,0.45384141448790893,Not significant
Know_GI_nouns,-0.06819920466015525,0.38220266804530534,0.33317447372433573,Not significant
Causal_GI_nouns,-0.13257186506926827,0.10040799788882586,0.0844934272700632,Not significant
Ought_GI_nouns,-0.008805217664598769,0.9125540374219674,0.02500843759024881,Significant (higher in literal) but small effect
Perceiv_GI_nouns,0.020623423763417116,0.776964834419742,0.4644991254003238,Not significant
Compare_GI_nouns,-0.06276902677438732,0.42986433699306115,0.00569146531409424,Significant (higher in literal) but small effect
Eval_2_GI_nouns,0.019840043940290944,0.5105147637294596,0.10883502391867196,Not significant
Eval_GI_nouns,-0.2730650047807752,0.0002916743947032381,0.0008688511285511727,Significant (higher in literal) but small effect
Solve_GI_nouns,-0.10134964508430178,0.18310971070790938,0.04521482993975045,Significant (higher in literal) but small effect
Abs_2_GI_nouns,-0.16579189379515613,0.022902075203527154,0.008292217104935924,Significant (higher in literal) but small effect
Abs_GI_nouns,-0.003430046497192208,0.9643409985284386,0.47737506114636996,Not significant
Quality_GI_nouns,0.052378356684775806,0.48537636358949865,0.6537228442348675,Not significant
Quan_GI_nouns,0.08362742792622663,0.27354280310096973,0.18973629218590626,Not significant
Numb_GI_nouns,0.3005288890475128,0.0002946806773538986,0.001958697468513619,Significant (higher in metaphorical) but small effect
Ord_GI_nouns,0.08607320608517431,0.2780097176707646,0.4552414395192994,Not significant
Card_GI_nouns,0.2768163046657594,0.0009588719463042529,0.01943427604695443,Significant (higher in metaphorical) but small effect
Freq_GI_nouns,0.22904666470023752,0.002842896125137334,0.007951769432280707,Significant (higher in metaphorical) but small effect
Dist_GI_nouns,-0.06078805609899868,0.45232725382469463,0.009191787085520084,Significant (higher in literal) but small effect
Time_2_GI_nouns,0.22378497883477028,0.003871180156136992,0.0030302586213603907,Significant (higher in metaphorical) but small effect
Time_GI_nouns,0.2589920770378084,0.0008230121231582691,0.0002630669636668379,Significant (higher in metaphorical) but small effect
Space_GI_nouns,0.021551768345722914,0.7831357513863753,0.8667724695945118,Not significant
Pos_GI_nouns,0.08728762926776312,0.2819485718246307,0.5775887649571141,Not significant
Dim_GI_nouns,0.24251539622161256,0.00245804157297661,0.5122063173490705,Not significant
Rel_GI_nouns,-0.05786824727927826,0.4775270733687348,0.019031147730385205,Significant (higher in literal) but small effect
Color_GI_nouns,0.12352945993106057,0.13398928997195078,0.7903172743110586,Not significant
Self_GI_nouns,-0.021261383334211466,0.7856668104680907,0.008000736051104598,Significant (higher in literal) but small effect
Our_GI_nouns,0.17895923255240606,0.032291358898481205,0.8138426044001643,Not significant
You_GI_nouns,-0.0076224292544662745,0.9267888408238455,0.00021138142683550337,Significant (higher in literal) but small effect
Name_GI_nouns,0.18808917685159543,0.01017315661737742,0.06647184873281008,Not significant
Yes_GI_nouns,-0.19298250691940527,0.014783726518694477,0.0015080401574082902,Significant (higher in literal) but small effect
No_GI_nouns,-0.008041815749657014,0.9227969024784539,0.0015200144905039988,Significant (higher in literal) but small effect
Negate_GI_nouns,-0.028271500109984485,0.7283875069149446,0.19994813271396494,Not significant
Intrj_GI_nouns,0.05079499069932556,0.4982159562002838,0.7400357139037217,Not significant
Iav_GI_nouns,-0.16590460871651636,0.031967515440804,0.013416719513883221,Significant (higher in literal) but small effect
Dav_GI_nouns,0.16861468423018122,0.02986979210657672,0.03254369141586321,Significant (higher in metaphorical) but small effect
Sv_GI_nouns,0.13337441443133852,0.11012882499982521,0.3088224102931685,Not significant
Ipadj_GI_nouns,-0.16713233595010893,0.031827297702237384,9.202396454621884e-07,Significant (higher in literal) but small effect
Indadj_GI_nouns,-0.08520751121772238,0.3252807893786719,0.050684805711956805,Not significant
Powgain_Lasswell_nouns,-0.045402412765639756,0.5592642375123078,0.06351106134196398,Not significant
Powloss_Lasswell_nouns,0.15909979035633104,0.04241208424503328,0.30969750110023464,Not significant
Powends_Lasswell_nouns,-0.01410854873954227,0.8632832376831985,0.14096783761312498,Not significant
Powaren_Lasswell_nouns,-0.00033427097941343047,0.9964515852633714,0.3403050490868792,Not significant
Powcon_Lasswell_nouns,0.24628483828578285,0.0024761911389548498,0.033825890163285126,Significant (higher in metaphorical) but small effect
Powcoop_Lasswell_nouns,-0.03738811311899719,0.628272714877352,0.30149948231746737,Not significant
Powaupt_Lasswell_nouns,-0.03439407735390568,0.6490157486556791,0.34407887310502916,Not significant
Powpt_Lasswell_nouns,0.08563218571211396,0.275802135619906,0.3215398887955063,Not significant
Powdoct_Lasswell_nouns,0.103932298553115,0.1921654598461454,0.12765346420442275,Not significant
Powauth_Lasswell_nouns,-0.18494334585564665,0.02110793348941328,0.0021651554191890435,Significant (higher in literal) but small effect
Powoth_Lasswell_nouns,-0.12726529625261263,0.09967247991986869,0.17086888600518435,Not significant
Powtot_Lasswell_nouns,-0.011840274049677798,0.876034893177394,0.7349435268437178,Not significant
Rcethic_Lasswell_nouns,-0.1243117403889209,0.11578995865575678,0.16756114092582675,Not significant
Rcrelig_Lasswell_nouns,0.06530043440741777,0.3816850820177069,0.7849807024369572,Not significant
Rcgain_Lasswell_nouns,-0.16425661827533788,0.04380511651562398,0.01881107690248659,Significant (higher in literal) but small effect
Rcloss_Lasswell_nouns,-0.0026886270554369656,0.9733176384164366,0.0020604066736018534,Significant (higher in literal) but small effect
Rcends_Lasswell_nouns,0.09499517067619731,0.20680902510885987,0.746254786390071,Not significant
Rctot_Lasswell_nouns,-0.011791791832465103,0.8758483554139558,0.7651485687154569,Not significant
Rspgain_Lasswell_nouns,0.004200561034874456,0.9586923452105041,0.287685234312857,Not significant
Rsploss_Lasswell_nouns,0.007164276462789864,0.8469326682373837,0.3128056288091694,Not significant
Rspoth_Lasswell_nouns,0.08951157409349152,0.24616729274871868,0.3799693671657065,Not significant
Rsptot_Lasswell_nouns,0.06691329829373242,0.3600380533491724,0.24544270579420724,Not significant
Affgain_Lasswell_nouns,0.00647101655703502,0.9368310138451055,0.056025782177803345,Not significant
Affloss_Lasswell_nouns,0.01474061494341036,0.8596466141491355,0.11245140560173456,Not significant
Affpt_Lasswell_nouns,0.1830335376458568,0.0242503510381953,0.09562257795202377,Not significant
Affoth_Lasswell_nouns,0.1443960389727248,0.06559520259261574,0.3461485314275995,Not significant
Afftot_Lasswell_nouns,0.16408176451355128,0.0357002230030079,0.6343594278353706,Not significant
Wltpt_Lasswell_nouns,-0.05042261308561161,0.4919645440870851,0.106197126287254,Not significant
Wlttran_Lasswell_nouns,0.023437187443547867,0.7469185399609466,0.6560582034926159,Not significant
Wltoth_Lasswell_nouns,0.0585439910013312,0.4551404790370255,0.9991920359683298,Not significant
Wlttot_Lasswell_nouns,0.03807338659740479,0.6188531707254199,0.8176700400185366,Not significant
Wlbgain_Lasswell_nouns,-0.2529210826578948,0.001621486672966447,1.219492324657335e-05,Significant (higher in literal) but small effect
Wlbloss_Lasswell_nouns,0.193021309014963,0.018008694779635234,0.10202933665112543,Not significant
Wlbphys_Lasswell_nouns,-0.006264179421805455,0.9304448953825961,0.42705470714854044,Not significant
Wlbpsyc_Lasswell_nouns,0.16692613893612235,0.03595634015360214,0.03359984372899025,Significant (higher in metaphorical) but small effect
Wlbpt_Lasswell_nouns,-0.2444410959655665,0.00047138551864435815,0.0005603506424160108,Significant (higher in literal) but small effect
Wlbtot_Lasswell_nouns,-0.048853713885903594,0.4933002240962562,0.28446044971966455,Not significant
Enlgain_Lasswell_nouns,-0.20300392162000105,0.01117362145100506,0.01117046221089377,Significant (higher in literal) but small effect
Enlloss_Lasswell_nouns,0.031503895900323584,0.7051230431233158,0.10274984689055126,Not significant
Enlends_Lasswell_nouns,-0.18049499807866276,0.021501337826069285,0.0003783593956469369,Significant (higher in literal) but small effect
Enlpt_Lasswell_nouns,-0.09152117289067432,0.2642978456099983,0.4180730739939378,Not significant
Enloth_Lasswell_nouns,-0.12473768383066018,0.10314180872696849,0.11240603971325415,Not significant
Enltot_Lasswell_nouns,-0.1417932640123632,0.06910096362289221,0.1402848592803784,Not significant
Sklasth_Lasswell_nouns,0.12582556417815152,0.12879633200830976,0.6394741580573982,Not significant
Sklpt_Lasswell_nouns,-0.0622909353768656,0.4691122849296556,0.24769004432600827,Not significant
Skloth_Lasswell_nouns,-0.15374754213289876,0.06919622705511957,0.02442306496166253,Significant (higher in literal) but small effect
Skltot_Lasswell_nouns,-0.10392577228626265,0.2222418136919567,0.08364554052896711,Not significant
Trngain_Lasswell_nouns,-0.12568282881287365,0.1195790765801993,0.02787504369515438,Significant (higher in literal) but small effect
Trnloss_Lasswell_nouns,0.0557635747961521,0.47606867639226413,0.8187192367580158,Not significant
Tranlw_Lasswell_nouns,-0.17801594435552998,0.02672031269948498,0.003990453883242266,Significant (higher in literal) but small effect
Meanslw_Lasswell_nouns,-0.21155778035909675,0.006483162436862343,0.0019640266134130853,Significant (higher in literal) but small effect
Endslw_Lasswell_nouns,-0.1891773586851136,0.018292940101968955,0.010893500815227991,Significant (higher in literal) but small effect
Arenalw_Lasswell_nouns,-0.1298044446588673,0.07762613386907934,0.036762973641608944,Significant (higher in literal) but small effect
Ptlw_Lasswell_nouns,-0.12047775989887816,0.10156541257185525,0.062285579374385516,Not significant
Nation_Lasswell_nouns,0.1836761447668788,0.016442709684989825,0.07843453105826878,Not significant
Anomie_Lasswell_nouns,0.029100495677233693,0.7099269158468751,0.31905025006417087,Not significant
Negaff_Lasswell_nouns,0.19961721798699486,0.022659920511750538,0.11475202863267006,Not significant
Posaff_Lasswell_nouns,-0.10559008414507352,0.17022115688985653,0.013090845996813602,Significant (higher in literal) but small effect
Surelw_Lasswell_nouns,-0.09983060941406605,0.21404869929963005,0.2588616823596306,Not significant
If_Lasswell_nouns,-0.07560765620204282,0.33938060879564624,0.044209227545120154,Significant (higher in literal) but small effect
Notlw_Lasswell_nouns,0.0596317290344454,0.47043716748258846,0.23366226357746456,Not significant
Timespc_Lasswell_nouns,0.08370044510576996,0.2818747832267662,0.057605678885498876,Not significant
formlw_Lasswell_nouns,-0.08826418301865302,0.23545899189374303,0.31953293143418626,Not significant
Admiration/Awe_GALC_verbs,0.07222773468633334,0.3795642665893709,0.18837234625796717,Not significant
Amusement_GALC_verbs,-0.11518377900326612,0.15852634546088437,0.002960851888593924,Significant (higher in literal) but small effect
Anger_GALC_verbs,-0.012801280518257144,0.8754223371768648,0.030183520909781998,Significant (higher in literal) but small effect
Anxiety_GALC_verbs,0.08434742336652279,0.30979345294928207,0.035662782332203484,Significant (higher in metaphorical) but small effect
Beingtouched_GALC_verbs,-0.2015149002839362,0.014809522023919478,0.00023278487514826724,Significant (higher in literal) but small effect
Boredom_GALC_verbs,0.0038485720016155473,0.9634273410868176,0.014832410822572155,Significant (higher in metaphorical) but small effect
Compassion_GALC_verbs,-0.14725163118951456,0.06631922817108936,0.0005989800213132033,Significant (higher in literal) but small effect
Contempt_GALC_verbs,0.10250932114282316,0.21310992267641904,0.5141770167814247,Not significant
Contentment_GALC_verbs,-0.01075126446934696,0.8977611561263152,0.014575918945397049,Significant (higher in literal) but small effect
Desperation_GALC_verbs,-0.07574711769418813,0.3544049806276991,0.017732677255202802,Significant (higher in literal) but small effect
Disappointment_GALC_verbs,0.15517827687838148,0.05819052960971745,0.6301356382974989,Not significant
Disgust_GALC_verbs,0.05128538449496978,0.5343280817764666,0.00021514350877226796,Significant (higher in metaphorical) but small effect
Dissatisfaction_GALC_verbs,-0.18767253437769704,0.022811105826888348,0.002460266917611751,Significant (higher in literal) but small effect
Envy_GALC_verbs,0.07340909710769125,0.37513626141518486,0.028167374438258445,Significant (higher in metaphorical) but small effect
Fear_GALC_verbs,0.07384144084337421,0.3514357592290063,0.6127839601721138,Not significant
Feelinglove_GALC_verbs,0.10984006764158324,0.1797668563142241,0.20474460007767603,Not significant
Gratitude_GALC_verbs,-0.28108262690811303,0.0006380125738148292,8.906722485229615e-08,Significant (higher in literal) but small effect
Guilt_GALC_verbs,0.17573162777345214,0.03169246829893132,0.7114306896706457,Not significant
Happiness_GALC_verbs,0.14068740058183704,0.0962384700136122,0.9904114892491855,Not significant
Hatred_GALC_verbs,0.10695684055323092,0.19456327616637117,0.2184911112773914,Not significant
Hope_GALC_verbs,-0.0785725753778746,0.3380875087773265,0.2404266876733806,Not significant
Humility_GALC_verbs,-0.11417391398763216,0.16519305891424393,0.10880943004054568,Not significant
Interest/Enthusiasm_GALC_verbs,0.10777530238492004,0.1791943948002759,0.04613701778338861,Significant (higher in metaphorical) but small effect
Irritation_GALC_verbs,0.082187520122471,0.32055227063015157,0.12445197351811572,Not significant
Jealousy_GALC_verbs,0.0,,,Not significant
Joy_GALC_verbs,0.13350963992386133,0.095273392068733,0.1550406065202028,Not significant
Longing_GALC_verbs,0.11969311745656944,0.14579296796674412,0.09795727348300622,Not significant
Lust_GALC_verbs,0.10308390547478252,0.21039823402599872,0.42904056946512514,Not significant
Pleasure/Enjoyment_GALC_verbs,0.08098406741903144,0.32440362726695504,0.05547868303954265,Not significant
Pride_GALC_verbs,0.05464593352001305,0.508561320137187,0.0039481979190787225,Significant (higher in metaphorical) but small effect
Relaxation/Serenity_GALC_verbs,0.0003392910155100286,0.9967668908239291,0.0018613754056642825,Significant (higher in metaphorical) but small effect
Relief_GALC_verbs,0.020972766819485948,0.8024552936969163,0.0006620767158198824,Significant (higher in metaphorical) but small effect
Sadness_GALC_verbs,0.018552301380680234,0.8217881455047806,0.001970249361457134,Significant (higher in metaphorical) but small effect
Shame_GALC_verbs,0.18516791081003997,0.026592534990988074,0.4461449883997247,Not significant
Surprise_GALC_verbs,0.05705287501685265,0.4933239307827981,0.11453763093342102,Not significant
Tension/Stress_GALC_verbs,-0.23152504467686405,0.006157676438740121,1.0647305443050385e-07,Significant (higher in literal) but small effect
Positive_GALC_verbs,-0.2487319285407158,0.0018878145820557723,4.6893821762840805e-05,Significant (higher in literal) but small effect
Negative_GALC_verbs,0.017286014171569948,0.8363485954547886,8.665166233366966e-05,Significant (higher in metaphorical) but small effect
Anger_EmoLex_verbs,0.2870657838655514,0.00031074010508701233,0.007778482641436387,Significant (higher in metaphorical) but small effect
Anticipation_EmoLex_verbs,0.006915170090169355,0.9296334389710669,0.924970253843604,Not significant
Disgust_EmoLex_verbs,0.2166114270169927,0.005137200407016825,0.016640739883929088,Significant (higher in metaphorical) but small effect
Fear_EmoLex_verbs,0.25441117632165866,0.0012084235943106898,0.03633913648980675,Significant (higher in metaphorical) but small effect
Joy_EmoLex_verbs,-0.033599286697972006,0.6710594743779172,0.7211707362416676,Not significant
Negative_EmoLex_verbs,0.20254958933001146,0.010910812931858,0.014903849388705795,Significant (higher in metaphorical) but small effect
Positive_EmoLex_verbs,-0.3313596159911996,4.521737529998438e-05,0.0004893942920955015,Significant (higher in literal) but small effect
Sadness_EmoLex_verbs,0.08520313420624319,0.3007547874509572,0.027536529133378843,Significant (higher in metaphorical) but small effect
Surprise_EmoLex_verbs,0.2115190604875166,0.005278825570696765,0.012869365317192405,Significant (higher in metaphorical) but small effect
Trust_EmoLex_verbs,-0.375484039978741,2.074175951727815e-06,3.0230076909273197e-06,Significant (higher in literal) but small effect
Valence_verbs,-0.23515134755158418,0.0037369970580401644,0.05174275155192167,Not significant
Valence_nwords_verbs,0.09773237594156928,0.21430792478798436,0.2529295936984519,Not significant
Arousal_verbs,-0.10524282563776008,0.1967793208845449,0.04557861608960266,Significant (higher in literal) but small effect
Arousal_nwords_verbs,0.18685908023074266,0.013155036364425216,0.015526691619500963,Significant (higher in metaphorical) but small effect
Dominance_verbs,-0.22001861340655823,0.007129179107519705,0.07388948291287958,Not significant
Dominance_nwords_verbs,0.1420227464485151,0.06591025322657738,0.07237558128841272,Not significant
pleasantness_verbs,-0.110978879367327,0.18443789764916765,0.30466904543502993,Not significant
attention_verbs,-0.3055024347833139,0.00016707792435511062,0.001418763543760744,Significant (higher in literal) but small effect
sensitivity_verbs,0.26550229899119515,0.000844376478234212,0.0006686794908059946,Significant (higher in metaphorical) but small effect
aptitude_verbs,-0.32001206537815274,8.087608509693445e-05,0.00037650216693621807,Significant (higher in literal) but small effect
polarity_verbs,-0.22082754350227984,0.006736297643887166,0.020601092662771502,Significant (higher in literal) but small effect
vader_negative_verbs,0.22505599416212696,0.005001849020881901,0.01577260877449515,Significant (higher in metaphorical) but small effect
vader_neutral_verbs,-0.019958643711473194,0.8002124015849337,0.8208180507107803,Not significant
vader_positive_verbs,-0.19073358776714924,0.018456922813561597,0.02446634634476729,Significant (higher in literal) but small effect
vader_compound_verbs,-0.2129772422938634,0.00799818267068104,0.001111532743485918,Significant (higher in literal) but small effect
hu_liu_pos_perc_verbs,-0.301303906577981,0.00017705117533503673,0.0007466782709518682,Significant (higher in literal) but small effect
hu_liu_neg_perc_verbs,0.284148249963565,0.00047230693643799694,0.0014160590779731489,Significant (higher in metaphorical) but small effect
hu_liu_pos_nwords_verbs,-0.05941984382586614,0.4668773321371005,0.2784291988320676,Not significant
hu_liu_neg_nwords_verbs,0.3349500727453163,2.5180047035097164e-05,0.00014250084890894232,Significant (higher in metaphorical) but small effect
hu_liu_prop_verbs,-0.23968179972864517,0.004054678539129255,0.001550965855317124,Significant (higher in literal) but small effect
Positiv_GI_verbs,-0.16743925790558709,0.03916839471566353,0.02302631704381895,Significant (higher in literal) but small effect
Negativ_GI_verbs,0.33735988437539854,3.556948127055999e-05,9.352809137891088e-06,Significant (higher in metaphorical) but small effect
